Source Course	Target Course	Cosine Similarity
SI 625	BIT 513	0.147042924419
SI 625	COMM 810	0.147042924419
SI 625	SI 649	0.14530954843
SI 625	SI 596	0.139554138995
SI 625	SI 648	0.136788225776
SI 625	SI 655	0.129519867533
SI 625	SI 682	0.124821016534
SI 625	SI 684	0.119617833424
SI 625	PUBPOL 650	0.116247638744
SI 625	BIT 750	0.116247638744
SI 625	BE 550	0.116247638744
SI 625	POLSCI 596	0.116247638744
SI 625	PUBPOL 715	0.116247638744
SI 625	SWC 630	0.116247638744
SI 625	SI 701	0.116247638744
SI 625	COMM 993	0.116247638744
SI 625	STRATEGY 675	0.116247638744
SI 625	ACC 564	0.116247638744
SI 625	PUBPOL 529	0.116247638744
SI 625	ELI 330	0.116247638744
SI 625	SI 550	0.116247638744
SI 625	MKT 619	0.116247638744
SI 625	SI 510	0.116247638744
SI 625	OMS 620	0.116247638744
SI 625	COMM 781	0.116247638744
SI 625	SI 579	0.108875889077
SI 625	ARCH 531	0.105149945585
SI 625	SI 840	0.103975048982
SI 625	SI 688	0.101180582315
SI 625	SI 543	0.0991363194193
SI 625	HMP 668	0.0949157995752
SI 625	BIT 514	0.0949157995752
SI 625	OMS 501	0.0949157995752
SI 625	ELI 338	0.0949157995752
SI 625	SI 767	0.0949157995752
SI 625	MKT 620	0.0949157995752
SI 625	NRE 531	0.0949157995752
SI 625	SI 670	0.0848952719956
SI 625	SI 661	0.0821994936527
SI 625	SI 580	0.0759934587646
SI 625	BIT 551	0.0735214622094
SI 625	SI 599	0.0735214622094
SI 625	SWC 993	0.0735214622094
SI 625	SI 708	0.0671156055214
SI 625	DESCI 502	0.0671156055214
SI 625	SI 626	0.0644825880219
SI 625	SI 541	0.0621369766001
SI 625	SI 654	0.0610562510873
SI 625	SI 623	0.0610562510873
SI 625	SI 551	0.0600300225188
SI 625	SI 692	0.0589483118919
SI 625	RACKHAM 998	0.051987524491
SI 625	SI 572	0.0410997468263
SI 625	SI 643	0.0395826246664
SI 625	SI 644	0.0377157143202
SI 625	SI 629	0.0372290395525
SI 625	IOE 536	0.0367607311047
SI 625	SI 581	0.0344673931129
SI 625	MHS 663	0.0310684883001
SI 625	SI 515	0.0295269297679
SI 625	SI 647	0.0288374900364
SI 625	SI 637	0.0273998312176
SI 625	SI 615	0.0273998312176
SI 625	SI 665	0.0192414460721
SI 626	SI 665	0.367258519044
SI 626	SI 647	0.344010458077
SI 626	SI 519	0.323263475064
SI 626	SI 666	0.292684703502
SI 626	SI 615	0.261488180184
SI 626	SI 623	0.254924964255
SI 626	SI 681	0.245776019613
SI 626	SI 579	0.23378595006
SI 626	SI 643	0.212486474092
SI 626	SI 581	0.205585570702
SI 626	SI 690	0.199958490435
SI 626	SI 629	0.199852016258
SI 626	HISTORY 451	0.196116135138
SI 626	OM 587	0.196116135138
SI 626	PHIL 420	0.196116135138
SI 626	IOE 425	0.196116135138
SI 626	BA 615	0.196116135138
SI 626	EDUC 662	0.196116135138
SI 626	PUBPOL 587	0.196116135138
SI 626	PUBPOL 580	0.196116135138
SI 626	EECS 588	0.196116135138
SI 626	STATS 400	0.196116135138
SI 626	PUBPOL 578	0.196116135138
SI 626	OM 612	0.196116135138
SI 626	OM 625	0.196116135138
SI 626	IOE 421	0.196116135138
SI 626	CAAS 408	0.196116135138
SI 626	PUBPOL 513	0.196116135138
SI 626	PUBPOL 686	0.196116135138
SI 626	PUBPOL 671	0.196116135138
SI 626	LHC 582	0.196116135138
SI 626	PUBPOL 735	0.196116135138
SI 626	OB 562	0.196116135138
SI 626	IOE 563	0.196116135138
SI 626	WOMENSTD 580	0.196116135138
SI 626	COMM 783	0.196116135138
SI 626	IOE 522	0.196116135138
SI 626	BIT 545	0.196116135138
SI 626	SI 620	0.187522892375
SI 626	SI 654	0.182089260182
SI 626	SI 621	0.181568259801
SI 626	SI 596	0.166478022954
SI 626	SI 624	0.163430112615
SI 626	MO 700	0.148249863332
SI 626	SI 580	0.145047544859
SI 626	BE 550	0.138675049056
SI 626	IOE 539	0.138675049056
SI 626	PUBPOL 715	0.138675049056
SI 626	PHIL 423	0.138675049056
SI 626	COMM 993	0.138675049056
SI 626	PUBPOL 558	0.138675049056
SI 626	PUBPOL 555	0.138675049056
SI 626	PUBPOL 529	0.138675049056
SI 626	BA 523	0.138675049056
SI 626	HB 605	0.138675049056
SI 626	PUBPOL 636	0.138675049056
SI 626	PUBPOL 638	0.138675049056
SI 626	SI 645	0.138675049056
SI 626	COMM 781	0.138675049056
SI 626	BIT 581	0.138675049056
SI 626	SI 549	0.130744090092
SI 626	SI 658	0.121626063853
SI 626	SI 557	0.117669681083
SI 626	PUBPOL 534	0.113227703414
SI 626	OMS 501	0.113227703414
SI 626	BE 501	0.113227703414
SI 626	MHS 663	0.111187397499
SI 626	SI 696	0.108785658644
SI 626	SI 682	0.106358907453
SI 626	SI 539	0.105246962317
SI 626	SI 655	0.103005240525
SI 626	SI 670	0.101273936708
SI 626	SI 792	0.100900919099
SI 626	RACKHAM 575	0.0980580675691
SI 626	PUBPOL 585	0.0980580675691
SI 626	PUBPOL 687	0.0980580675691
SI 626	SI 516	0.0980580675691
SI 626	SI 692	0.0937614461877
SI 626	SI 633	0.0930260509419
SI 626	SI 599	0.0877058019307
SI 626	MKT 501	0.0877058019307
SI 626	SI 511	0.0877058019307
SI 626	SWC 993	0.0877058019307
SI 626	SI 540	0.0866296163648
SI 626	SI 548	0.0800640769025
SI 626	SI 622	0.0784464540553
SI 626	SI 575	0.0741249316661
SI 626	SI 632	0.0735435506768
SI 626	SI 515	0.0704469953676
SI 626	HISTORY 698	0.0693375245282
SI 626	SI 649	0.0693375245282
SI 626	SI 625	0.0644825880219
SI 626	SI 680	0.0620173672946
SI 626	SI 617	0.0620173672946
SI 626	SI 639	0.0591312395989
SI 626	SI 553	0.054392829322
SI 626	SI 668	0.0524142418361
SI 626	SI 679	0.0490290337845
SI 626	SI 616	0.0490290337845
SI 626	SI 652	0.0475651494154
SI 626	SI 533	0.0449921270666
SI 626	SI 663	0.0449921270666
SI 626	IOE 536	0.0438529009654
SI 626	ARCH 531	0.0418121005004
SI 626	SI 791	0.0408930410055
SI 626	SI 601	0.0392232270276
SI 626	SI 702	0.0370624658331
SI 626	SI 646	0.035805743702
SI 626	SI 637	0.032686022523
SI 627	SI 617	0.456435464588
SI 627	SI 550	0.408248290464
SI 627	OMS 620	0.408248290464
SI 627	SI 646	0.368932393686
SI 627	ASIANLAN 430	0.288675134595
SI 627	SI 650	0.288675134595
SI 627	STRATEGY 514	0.288675134595
SI 627	CSIB 676	0.288675134595
SI 627	CSIB 574	0.288675134595
SI 627	PUBPOL 759	0.288675134595
SI 627	IOE 437	0.288675134595
SI 627	PUBPOL 667	0.288675134595
SI 627	ASIANLAN 429	0.288675134595
SI 627	IOE 552	0.288675134595
SI 627	CIS 512	0.288675134595
SI 627	CIS 513	0.288675134595
SI 627	ES 623	0.288675134595
SI 627	FIN 629	0.288675134595
SI 627	CSIB 502	0.288675134595
SI 627	MATH 423	0.288675134595
SI 627	PUBPOL 679	0.288675134595
SI 627	HISTART 613	0.288675134595
SI 627	ASIANLAN 499	0.288675134595
SI 627	MO 615	0.288675134595
SI 627	IOE 623	0.288675134595
SI 627	SI 663	0.264906471413
SI 627	BIT 551	0.258198889747
SI 627	SI 652	0.210042012604
SI 627	IOE 836	0.204124145232
SI 627	BE 550	0.204124145232
SI 627	STRATEGY 574	0.204124145232
SI 627	STRATEGY 675	0.204124145232
SI 627	PUBPOL 558	0.204124145232
SI 627	MUSMETH 406	0.204124145232
SI 627	BA 523	0.204124145232
SI 627	ES 715	0.204124145232
SI 627	PUBPOL 678	0.204124145232
SI 627	MKT 619	0.204124145232
SI 627	SI 510	0.204124145232
SI 627	SI 542	0.204124145232
SI 627	SI 507	0.204124145232
SI 627	SI 625	0.18983159915
SI 627	SI 840	0.182574185835
SI 627	SI 621	0.178174161275
SI 627	SI 683	0.174077655956
SI 627	BIT 512	0.166666666667
SI 627	SI 767	0.166666666667
SI 627	BE 501	0.166666666667
SI 627	MKT 620	0.166666666667
SI 627	SI 540	0.159394178266
SI 627	SI 681	0.158275471076
SI 627	SI 668	0.154303349962
SI 627	SI 670	0.1490711985
SI 627	PUBPOL 585	0.144337567297
SI 627	SI 661	0.144337567297
SI 627	SI 679	0.144337567297
SI 627	SI 562	0.144337567297
SI 627	SI 684	0.140028008403
SI 627	SI 532	0.136082763488
SI 627	SI 583	0.136082763488
SI 627	SI 533	0.132453235707
SI 627	SI 563	0.129099444874
SI 627	MKT 501	0.129099444874
SI 627	SWC 993	0.129099444874
SI 627	SI 530	0.123091490979
SI 627	SI 520	0.120385853086
SI 627	SI 519	0.118957737858
SI 627	ELI 321	0.117851130198
SI 627	SI 622	0.115470053838
SI 627	SI 702	0.109108945118
SI 627	SI 654	0.107211253484
SI 627	SI 544	0.105409255339
SI 627	SI 690	0.10388150416
SI 627	SI 701	0.102062072616
SI 627	COMM 993	0.102062072616
SI 627	SI 593	0.102062072616
SI 627	SI 614	0.102062072616
SI 627	SI 508	0.0912870929175
SI 627	SI 605	0.0870388279778
SI 627	SI 689	0.0842151921067
SI 627	SI 648	0.0800640769025
SI 627	SI 687	0.0800640769025
SI 627	SI 655	0.0758098043579
SI 627	SI 676	0.0721687836487
SI 627	SI 644	0.0662266178533
SI 627	SI 791	0.0601929265429
SI 627	SI 601	0.057735026919
SI 627	SI 649	0.051031036308
SI 627	SI 792	0.0495073771488
SI 627	SI 637	0.0481125224325
SI 627	SI 615	0.0481125224325
SI 627	SI 579	0.0382359556451
SI 627	SI 575	0.0363696483727
SI 627	SI 632	0.0360843918244
SI 627	SI 658	0.035805743702
SI 627	SI 688	0.0355334527259
SI 627	SI 596	0.0350070021007
SI 627	SI 692	0.0345032779671
SI 627	SI 682	0.0313112145543
SI 627	SI 581	0.0302613766334
SI 627	SI 580	0.0266880256342
SI 627	SI 539	0.0258198889747
SI 629	SI 581	0.724038795976
SI 629	SI 632	0.721826609267
SI 629	SI 580	0.711817532091
SI 629	SI 692	0.703731550549
SI 629	SI 637	0.54726723317
SI 629	SI 655	0.535230930105
SI 629	SI 647	0.417090514207
SI 629	SI 633	0.393863180722
SI 629	SI 515	0.386389621521
SI 629	SI 681	0.381353162288
SI 629	SI 666	0.362103412189
SI 629	SI 579	0.344939640844
SI 629	SI 615	0.320811826341
SI 629	SI 540	0.31259770205
SI 629	SI 690	0.292010693883
SI 629	HISTORY 698	0.280224269159
SI 629	SI 639	0.2731154968
SI 629	SI 539	0.253184841771
SI 629	SI 665	0.251793705738
SI 629	SI 596	0.233424890462
SI 629	SI 644	0.207809733386
SI 629	SI 519	0.202189275543
SI 629	SI 626	0.199852016258
SI 629	HISTART 489	0.196116135138
SI 629	MHS 663	0.19258222163
SI 629	SI 620	0.189466186686
SI 629	SI 678	0.188712839024
SI 629	MSP 601	0.171184197004
SI 629	MSP 602	0.171184197004
SI 629	AMCULT 425	0.160128153805
SI 629	AMCULT 520	0.160128153805
SI 629	HISTORY 796	0.160128153805
SI 629	SI 586	0.160128153805
SI 629	SI 621	0.157242725508
SI 629	MSP 609	0.150970271219
SI 629	SI 575	0.142653497504
SI 629	SI 675	0.138675049056
SI 629	SI 643	0.136310136685
SI 629	HISTART 754	0.130744090092
SI 629	SI 541	0.128388147753
SI 629	SI 654	0.126155140059
SI 629	SI 682	0.122812687697
SI 629	SI 670	0.116941069241
SI 629	SI 792	0.116510345607
SI 629	HISTORY 456	0.113227703414
SI 629	HISTART 463	0.113227703414
SI 629	SI 572	0.113227703414
SI 629	OM 587	0.113227703414
SI 629	ENGLISH 590	0.113227703414
SI 629	LATIN 401	0.113227703414
SI 629	HISTART 600	0.113227703414
SI 629	HISTART 608	0.113227703414
SI 629	IOE 425	0.113227703414
SI 629	LAW 608	0.113227703414
SI 629	HISTORY 672	0.113227703414
SI 629	RACKHAM 575	0.113227703414
SI 629	RACKHAM 571	0.113227703414
SI 629	POLSCI 499	0.113227703414
SI 629	ANTHRCUL 658	0.113227703414
SI 629	OM 612	0.113227703414
SI 629	BCS 439	0.113227703414
SI 629	GEOG 406	0.113227703414
SI 629	ANTHRCUL 502	0.113227703414
SI 629	ENGLISH 463	0.113227703414
SI 629	ITALIAN 103	0.113227703414
SI 629	ENGLISH 648	0.113227703414
SI 629	SAC 455	0.113227703414
SI 629	EDUC 874	0.113227703414
SI 629	OM 625	0.113227703414
SI 629	HISTORY 798	0.113227703414
SI 629	ARTDES 713	0.113227703414
SI 629	ARTDES 716	0.113227703414
SI 629	ARTDES 715	0.113227703414
SI 629	ARTDES 652	0.113227703414
SI 629	ARTDES 651	0.113227703414
SI 629	HISTORY 498	0.113227703414
SI 629	HISTART 531	0.113227703414
SI 629	IOE 421	0.113227703414
SI 629	SOC 530	0.113227703414
SI 629	ARTDES 751	0.113227703414
SI 629	ARTDES 616	0.113227703414
SI 629	ARTDES 615	0.113227703414
SI 629	HISTORY 591	0.113227703414
SI 629	PUBPOL 770	0.113227703414
SI 629	PUBPOL 675	0.113227703414
SI 629	SAC 441	0.113227703414
SI 629	AMCULT 498	0.113227703414
SI 629	SOC 504	0.113227703414
SI 629	HISTORY 536	0.113227703414
SI 629	ANTHRCUL 553	0.113227703414
SI 629	ENGLISH 432	0.113227703414
SI 629	LATIN 502	0.113227703414
SI 629	WOMENSTD 530	0.113227703414
SI 629	WOMENSTD 425	0.113227703414
SI 629	OB 562	0.113227703414
SI 629	UP 696	0.113227703414
SI 629	ARTDES 609	0.113227703414
SI 629	ARTDES 605	0.113227703414
SI 629	IOE 563	0.113227703414
SI 629	ARTDES 551	0.113227703414
SI 629	WOMENSTD 580	0.113227703414
SI 629	COMM 783	0.113227703414
SI 629	ENGLISH 569	0.113227703414
SI 629	IOE 522	0.113227703414
SI 629	BIT 545	0.113227703414
SI 629	ARTDES 456	0.113227703414
SI 629	SI 658	0.0983091769881
SI 629	NRE 531	0.0980580675691
SI 629	SI 530	0.0965609099171
SI 629	SI 553	0.0942111439532
SI 629	SI 623	0.0841034267062
SI 629	ARTDES 611	0.0800640769025
SI 629	RACKHAM 570	0.0800640769025
SI 629	MO 561	0.0800640769025
SI 629	EECS 584	0.0800640769025
SI 629	IOE 539	0.0800640769025
SI 629	EDUC 500	0.0800640769025
SI 629	POLSCI 596	0.0800640769025
SI 629	PUBPOL 715	0.0800640769025
SI 629	PHIL 423	0.0800640769025
SI 629	ACABS 591	0.0800640769025
SI 629	COMM 993	0.0800640769025
SI 629	LING 517	0.0800640769025
SI 629	ENGLISH 473	0.0800640769025
SI 629	PUBPOL 678	0.0800640769025
SI 629	ENGLISH 434	0.0800640769025
SI 629	COMM 781	0.0800640769025
SI 629	SI 622	0.0792593923901
SI 629	SI 505	0.0779286500199
SI 629	SI 624	0.0754851356096
SI 629	SI 791	0.0708288246975
SI 629	SI 605	0.0682788741999
SI 629	SI 557	0.0679366220487
SI 629	HMP 668	0.0653720450461
SI 629	PUBPOL 534	0.0653720450461
SI 629	SI 631	0.0653720450461
SI 629	PUBPOL 688	0.0653720450461
SI 629	SI 696	0.0628074293021
SI 629	SI 648	0.0628074293021
SI 629	SI 551	0.0620173672946
SI 629	SI 719	0.0566138517072
SI 629	SI 661	0.0566138517072
SI 629	PUBPOL 687	0.0566138517072
SI 629	PUBPOL 671	0.0566138517072
SI 629	ARTDES 600	0.0566138517072
SI 629	SI 532	0.0533760512684
SI 629	SI 533	0.0519524333466
SI 629	IOE 536	0.0506369683542
SI 629	SI 599	0.0506369683542
SI 629	MKT 501	0.0506369683542
SI 629	SI 511	0.0506369683542
SI 629	SWC 993	0.0506369683542
SI 629	ARCH 531	0.0482804549585
SI 629	SI 638	0.0462250163521
SI 629	MO 700	0.0427960492511
SI 629	SI 593	0.0400320384513
SI 629	SI 645	0.0400320384513
SI 629	SI 649	0.0400320384513
SI 629	SI 614	0.0400320384513
SI 629	ELI 320	0.0400320384513
SI 629	SI 625	0.0372290395525
SI 629	EDUC 606	0.035805743702
SI 629	SI 686	0.035805743702
SI 629	SI 676	0.0283069258536
SI 629	SI 688	0.0278747336669
SI 629	SI 684	0.0274617518191
SI 629	SI 601	0.0226455406829
SI 629	SI 702	0.0213980246255
SI 629	SI 544	0.0206724557649
SI 629	SI 543	0.01706971855
SI 629	SI 689	0.0165159579959
SI 631	SI 505	0.596039560679
SI 631	RCIDIV 351	0.288675134595
SI 631	NRE 512	0.288675134595
SI 631	SI 635	0.288675134595
SI 631	CSIB 645	0.288675134595
SI 631	SI 682	0.250489716434
SI 631	SI 625	0.237289498938
SI 631	SI 708	0.235702260396
SI 631	DESCI 502	0.235702260396
SI 631	SI 540	0.223151849572
SI 631	SI 575	0.218217890236
SI 631	SI 689	0.210537980267
SI 631	SI 539	0.206559111798
SI 631	PUBPOL 650	0.204124145232
SI 631	OMS 616	0.204124145232
SI 631	BIT 750	0.204124145232
SI 631	EDUC 500	0.204124145232
SI 631	SI 618	0.204124145232
SI 631	IOE 536	0.19364916731
SI 631	SI 530	0.184637236469
SI 631	SI 520	0.180578779629
SI 631	BIT 512	0.166666666667
SI 631	SI 699	0.166666666667
SI 631	STRATEGY 673	0.166666666667
SI 631	SI 646	0.158113883008
SI 631	SI 670	0.1490711985
SI 631	SI 622	0.144337567297
SI 631	SI 658	0.143222974808
SI 631	SI 688	0.142133810904
SI 631	SI 532	0.136082763488
SI 631	SI 583	0.136082763488
SI 631	SI 681	0.135664689494
SI 631	SI 621	0.133630620956
SI 631	SI 533	0.132453235707
SI 631	BIT 513	0.129099444874
SI 631	SWC 993	0.129099444874
SI 631	ARCH 531	0.123091490979
SI 631	SI 675	0.117851130198
SI 631	SI 601	0.115470053838
SI 631	SI 702	0.109108945118
SI 631	SI 580	0.106752102537
SI 631	SI 544	0.105409255339
SI 631	SI 690	0.10388150416
SI 631	SI 515	0.103695169473
SI 631	SI 692	0.103509833901
SI 631	BIT 648	0.102062072616
SI 631	COMM 993	0.102062072616
SI 631	SI 645	0.102062072616
SI 631	SI 649	0.102062072616
SI 631	SI 637	0.0962250448649
SI 631	SI 840	0.0912870929175
SI 631	BIT 646	0.0912870929175
SI 631	RACKHAM 998	0.0912870929175
SI 631	SI 686	0.0912870929175
SI 631	SI 605	0.0870388279778
SI 631	SI 543	0.0870388279778
SI 631	SI 683	0.0870388279778
SI 631	NRE 531	0.0833333333333
SI 631	SI 553	0.0800640769025
SI 631	SI 648	0.0800640769025
SI 631	SI 687	0.0800640769025
SI 631	SI 519	0.0793051585718
SI 631	SI 579	0.0764719112902
SI 631	SI 632	0.0721687836487
SI 631	SI 679	0.0721687836487
SI 631	SI 676	0.0721687836487
SI 631	SI 684	0.0700140042014
SI 631	SI 629	0.0653720450461
SI 631	SI 557	0.057735026919
SI 631	MHS 663	0.054554472559
SI 631	SI 623	0.0536056267419
SI 631	SI 551	0.0527046276695
SI 631	SI 647	0.0506369683542
SI 631	SI 615	0.0481125224325
SI 631	SI 655	0.0379049021789
SI 631	SI 596	0.0350070021007
SI 631	SI 643	0.0347524023428
SI 631	SI 665	0.03378686892
SI 632	SI 629	0.721826609267
SI 632	SI 580	0.716487753458
SI 632	SI 692	0.702196807984
SI 632	SI 581	0.681385143869
SI 632	SI 637	0.541666666667
SI 632	SI 655	0.525225731439
SI 632	SI 515	0.40411192956
SI 632	SI 633	0.355756236769
SI 632	SI 639	0.33920026265
SI 632	SI 681	0.332885691245
SI 632	SI 540	0.317490637465
SI 632	SI 647	0.306970306757
SI 632	SI 678	0.291666666667
SI 632	HISTORY 698	0.265165042945
SI 632	SI 690	0.262395062958
SI 632	SI 675	0.25515518154
SI 632	SI 666	0.253175850672
SI 632	SI 615	0.25
SI 632	SI 539	0.245967477525
SI 632	MSP 601	0.236227795631
SI 632	MSP 602	0.236227795631
SI 632	SI 644	0.229415733871
SI 632	SI 737	0.216506350946
SI 632	SI 579	0.215236508023
SI 632	MSP 609	0.208333333333
SI 632	SI 596	0.197060195342
SI 632	SI 665	0.190191864194
SI 632	SI 541	0.188982236505
SI 632	MHS 663	0.188982236505
SI 632	RACKHAM 575	0.1875
SI 632	AMCULT 425	0.176776695297
SI 632	AMCULT 520	0.176776695297
SI 632	MUSMETH 406	0.176776695297
SI 632	ENGLISH 434	0.176776695297
SI 632	SI 586	0.176776695297
SI 632	SI 648	0.17334381132
SI 632	SI 791	0.156385810543
SI 632	SI 519	0.154530634442
SI 632	SI 621	0.154303349962
SI 632	SI 620	0.149403576167
SI 632	HMP 668	0.144337567297
SI 632	HISTART 754	0.144337567297
SI 632	HISTART 489	0.144337567297
SI 632	PUBPOL 653	0.125
SI 632	WOMENSTD 551	0.125
SI 632	HISTART 463	0.125
SI 632	SI 572	0.125
SI 632	HISTART 600	0.125
SI 632	HISTART 608	0.125
SI 632	SI 719	0.125
SI 632	HISTORY 672	0.125
SI 632	PUBPOL 750	0.125
SI 632	RACKHAM 571	0.125
SI 632	UP 406	0.125
SI 632	POLSCI 499	0.125
SI 632	ANTHRCUL 658	0.125
SI 632	GEOG 406	0.125
SI 632	HISTORY 600	0.125
SI 632	ANTHRCUL 502	0.125
SI 632	ENGLISH 463	0.125
SI 632	ENGLISH 648	0.125
SI 632	SAC 455	0.125
SI 632	SI 635	0.125
SI 632	HISTORY 798	0.125
SI 632	HISTORY 641	0.125
SI 632	ARTDES 711	0.125
SI 632	ARTDES 710	0.125
SI 632	HISTORY 498	0.125
SI 632	HISTART 531	0.125
SI 632	SOC 530	0.125
SI 632	ARTDES 610	0.125
SI 632	HISTORY 591	0.125
SI 632	ANTHRCUL 458	0.125
SI 632	PUBPOL 675	0.125
SI 632	SAC 441	0.125
SI 632	HISTORY 786	0.125
SI 632	SOC 504	0.125
SI 632	HISTORY 536	0.125
SI 632	ANTHRCUL 553	0.125
SI 632	WOMENSTD 425	0.125
SI 632	HISTART 613	0.125
SI 632	UP 696	0.125
SI 632	ENGLISH 569	0.125
SI 632	SI 641	0.111803398875
SI 632	NRE 531	0.108253175473
SI 632	SI 792	0.107186615714
SI 632	SI 553	0.104006286792
SI 632	SI 670	0.0968245836552
SI 632	SI 575	0.0944911182523
SI 632	SI 658	0.0930260509419
SI 632	SI 643	0.0902893898143
SI 632	ARTDES 611	0.0883883476483
SI 632	MO 561	0.0883883476483
SI 632	EECS 584	0.0883883476483
SI 632	MUSICOL 503	0.0883883476483
SI 632	EDUC 500	0.0883883476483
SI 632	PUBPOL 715	0.0883883476483
SI 632	PHIL 423	0.0883883476483
SI 632	HISTORY 796	0.0883883476483
SI 632	LING 517	0.0883883476483
SI 632	SI 550	0.0883883476483
SI 632	ENGLISH 473	0.0883883476483
SI 632	PUBPOL 678	0.0883883476483
SI 632	AMCULT 993	0.0883883476483
SI 632	SI 542	0.0883883476483
SI 632	SI 530	0.0799502686334
SI 632	SI 601	0.075
SI 632	SI 626	0.0735435506768
SI 632	ARTDES 700	0.0721687836487
SI 632	SI 631	0.0721687836487
SI 632	OMS 501	0.0721687836487
SI 632	PUBPOL 688	0.0721687836487
SI 632	UP 507	0.0721687836487
SI 632	SI 654	0.0696357518164
SI 632	SI 696	0.0693375245282
SI 632	ARTDES 600	0.0625
SI 632	SI 543	0.0565333771083
SI 632	SI 599	0.0559016994375
SI 632	SI 622	0.05
SI 632	SI 557	0.05
SI 632	SI 688	0.0461593091172
SI 632	SI 593	0.0441941738242
SI 632	SI 645	0.0441941738242
SI 632	SI 618	0.0441941738242
SI 632	SI 624	0.0416666666667
SI 632	SI 682	0.040674460841
SI 632	SI 840	0.0395284707521
SI 632	EDUC 402	0.0395284707521
SI 632	SI 605	0.0376889180722
SI 632	SI 627	0.0360843918244
SI 632	SI 676	0.03125
SI 632	SI 684	0.0303169531295
SI 632	SI 505	0.0286769667338
SI 632	SI 702	0.0236227795631
SI 632	SI 623	0.0232119172721
SI 632	SI 551	0.0228217732294
SI 632	SI 649	0.0220970869121
SI 632	SI 689	0.0182331239372
SI 633	SI 580	0.482381910619
SI 633	SI 629	0.393863180722
SI 633	SI 581	0.381221287876
SI 633	SI 647	0.374422632452
SI 633	SI 632	0.355756236769
SI 633	SI 665	0.314599114334
SI 633	SI 579	0.314140431219
SI 633	SI 692	0.302371578407
SI 633	SI 637	0.289875452182
SI 633	SI 643	0.28552012036
SI 633	SI 666	0.269679944985
SI 633	SI 620	0.264575131106
SI 633	SI 615	0.263523138347
SI 633	SI 539	0.254558441227
SI 633	SI 655	0.249136439561
SI 633	SI 681	0.247688702309
SI 633	MSP 601	0.239045721867
SI 633	MSP 602	0.239045721867
SI 633	SI 596	0.230089496654
SI 633	SI 515	0.227184733699
SI 633	MUSICOL 503	0.22360679775
SI 633	SI 696	0.219264504827
SI 633	SI 690	0.218109932021
SI 633	SI 644	0.217642875033
SI 633	MSP 609	0.210818510678
SI 633	SI 540	0.209529088731
SI 633	SI 519	0.195467509243
SI 633	HISTART 754	0.182574185835
SI 633	MHS 663	0.1792842914
SI 633	LATIN 401	0.158113883008
SI 633	HISTART 600	0.158113883008
SI 633	ENGLISH 881	0.158113883008
SI 633	RACKHAM 571	0.158113883008
SI 633	UP 406	0.158113883008
SI 633	BIT 645	0.158113883008
SI 633	BCS 439	0.158113883008
SI 633	ITALIAN 103	0.158113883008
SI 633	ENGLISH 648	0.158113883008
SI 633	HISTORY 798	0.158113883008
SI 633	HISTORY 641	0.158113883008
SI 633	ENGLISH 501	0.158113883008
SI 633	ANTHRCUL 458	0.158113883008
SI 633	PUBPOL 671	0.158113883008
SI 633	AMCULT 498	0.158113883008
SI 633	HISTORY 536	0.158113883008
SI 633	ENGLISH 432	0.158113883008
SI 633	LATIN 502	0.158113883008
SI 633	UP 696	0.158113883008
SI 633	MHS 662	0.158113883008
SI 633	SI 599	0.141421356237
SI 633	SI 541	0.119522860933
SI 633	SI 654	0.117444043903
SI 633	SI 623	0.117444043903
SI 633	MO 561	0.111803398875
SI 633	PHIL 423	0.111803398875
SI 633	ASIAN 500	0.111803398875
SI 633	ENGLISH 549	0.111803398875
SI 633	ENGLISH 473	0.111803398875
SI 633	SI 586	0.111803398875
SI 633	SI 645	0.111803398875
SI 633	MO 501	0.111803398875
SI 633	SI 624	0.105409255339
SI 633	SI 530	0.101129979369
SI 633	SI 575	0.0996023841112
SI 633	SI 658	0.0980580675691
SI 633	SI 601	0.0948683298051
SI 633	SI 626	0.0930260509419
SI 633	HMP 668	0.0912870929175
SI 633	PUBPOL 534	0.0912870929175
SI 633	PUBPOL 688	0.0912870929175
SI 633	SI 737	0.0912870929175
SI 633	HISTART 489	0.0912870929175
SI 633	UP 507	0.0912870929175
SI 633	NRE 531	0.0912870929175
SI 633	SI 648	0.0877058019307
SI 633	SI 719	0.0790569415042
SI 633	RACKHAM 575	0.0790569415042
SI 633	PUBPOL 687	0.0790569415042
SI 633	SI 516	0.0790569415042
SI 633	MKT 501	0.0707106781187
SI 633	SI 511	0.0707106781187
SI 633	SWC 993	0.0707106781187
SI 633	SI 675	0.0645497224368
SI 633	BIT 648	0.0559016994375
SI 633	HISTORY 698	0.0559016994375
SI 633	COMM 993	0.0559016994375
SI 633	SI 649	0.0559016994375
SI 633	SI 678	0.0527046276695
SI 633	SI 682	0.0514495755428
SI 633	BIT 646	0.05
SI 633	EDUC 606	0.05
SI 633	SI 621	0.0487950036474
SI 633	SI 639	0.0476731294623
SI 633	SI 622	0.0474341649025
SI 633	SI 553	0.0438529009654
SI 633	SI 668	0.0422577127364
SI 633	SI 670	0.0408248290464
SI 633	SI 572	0.0395284707521
SI 633	SI 676	0.0395284707521
SI 633	SI 791	0.0329690236698
SI 633	SI 557	0.0316227766017
SI 633	SI 702	0.0298807152334
SI 633	SI 792	0.0271163072273
SI 633	SI 543	0.0238365647311
SI 637	SI 692	0.557773351023
